Date,price,transformed,daily return,YearMonth
1997-05-02,23.05321144485338,-1.5190165493975005,-0.015190165493974894,1997-05
1997-05-05,23.05321144485338,0.0,0.0,1997-05
1997-05-06,23.170829870592424,0.5089069507471233,0.005089069507471228,1997-05
1997-05-07,23.05321144485338,-0.5089069507471233,-0.005089069507471181,1997-05
1997-05-08,23.935349637896238,3.755134565213236,0.03755134565213241,1997-05
1997-05-09,24.052968063635284,0.49019706002066954,0.004901970600206688,1997-05
1997-05-12,25.170343108156235,4.540803953899486,0.045408039538994985,1997-05
1997-05-13,24.817487830939093,-1.4117881545784972,-0.014117881545784932,1997-05
1997-05-14,25.111533895286716,1.1778699192613207,0.011778699192612924,1997-05
1997-05-15,25.05272468241719,-0.23446669592543934,-0.0023446669592542455,1997-05
1997-05-16,25.99367208832957,3.6870535808327887,0.03687053580832758,1997-05
1997-05-19,25.287961533895288,-2.7524673390090015,-0.027524673390089918,1997-05
1997-05-20,24.93510625667814,-1.4051753455650573,-0.014051753455650528,1997-05
1997-05-21,25.405579959634334,1.8692133012152556,0.018692133012152765,1997-05
1997-05-22,25.405579959634334,0.0,0.0,1997-05
1997-05-23,24.993915469547666,-1.633641931969354,-0.0163364193196935,1997-05
1997-05-27,24.405823340852425,-2.3810648693718406,-0.02381064869371856,1997-05
1997-05-28,24.347014127982902,-0.24125464053841306,-0.002412546405383878,1997-05
1997-05-29,24.876297043808616,2.1506205220963803,0.021506205220963463,1997-05
1997-05-30,24.699869405200044,-0.7117467768864127,-0.0071174677688639896,1997-05
1997-06-02,24.846798292422623,0.5930946509586033,0.0059309465095861765,1997-06
1997-06-03,23.906966678524842,-3.8558993603682534,-0.03855899360368292,1997-06
1997-06-04,23.84822720265623,-0.24600258408624676,-0.002460025840862423,1997-06
1997-06-05,23.260832443970116,-2.4938948347251966,-0.024938948347252066,1997-06
1997-06-06,22.321000830072332,-4.124295853404947,-0.041242958534049134,1997-06
1997-06-09,22.1447824024665,-0.7926065272420679,-0.007926065272420603,1997-06
1997-06-10,22.1447824024665,0.0,0.0,1997-06
1997-06-11,22.027303450729278,-0.531916147759981,-0.005319161477599933,1997-06
1997-06-12,22.321000830072332,1.324522675002049,0.013245226750020505,1997-06
1997-06-13,22.262261354203723,-0.2635047638004817,-0.0026350476380050023,1997-06
1997-06-16,22.438479781809555,0.7884403524148542,0.007884403524148835,1997-06
1997-06-17,22.673437685284,1.0416760858255714,0.01041676085825558,1997-06
1997-06-18,22.20352187833511,-2.0943173845243024,-0.020943173845243135,1997-06
1997-06-19,22.027303450729278,-0.7968169649176904,-0.007968169649176734,1997-06
1997-06-20,21.851085023123442,-0.8032171697264445,-0.008032171697264378,1997-06
1997-06-23,22.20352187833511,1.600034134644135,0.01600034134644112,1997-06
1997-06-24,21.980311870034388,-1.0103781779598364,-0.010103781779598375,1997-06
1997-06-25,22.461975572157,2.1676767337257097,0.021676767337256896,1997-06
1997-06-26,22.133034507292777,-1.475263847503827,-0.014752638475038295,1997-06
1997-06-27,22.814412427368673,3.032119371496167,0.030321193714961954,1997-06
1997-06-30,23.28432823431756,2.0388066038663055,0.020388066038662972,1997-06
1997-07-01,23.583069365530303,1.274852851131758,0.012748528511317664,1997-07
1997-07-02,23.91142637310606,1.3827380801803013,0.013827380801803207,1997-07
1997-07-03,22.844266098484848,-4.565628637197472,-0.045656286371974816,1997-07
1997-07-07,22.90290127840909,0.25634466741988327,0.002563446674198548,1997-07
1997-07-08,23.06707978219697,0.7142887512380014,0.007142887512380204,1997-07
1997-07-09,22.750449810606057,-1.382156633168563,-0.013821566331685483,1997-07
1997-07-10,22.539363162878786,-0.9321662527135732,-0.00932166252713598,1997-07
1997-07-11,22.738722774621213,0.8806065712414046,0.008806065712414223,1997-07
1997-07-14,22.187552083333333,-2.453790563082814,-0.02453790563082828,1997-07
1997-07-15,23.231258285984847,4.596729708672731,0.04596729708672727,1997-07
1997-07-16,22.949809422348487,-1.2189079302474592,-0.012189079302474481,1997-07
1997-07-17,23.36025568181818,1.7726470748467005,0.017726470748467237,1997-07
1997-07-18,22.539363162878786,-3.577284861430563,-0.03577284861430585,1997-07
1997-07-21,22.574544270833332,0.1559657191646746,0.00155965719164681,1997-07
1997-07-22,22.574544270833332,0.0,0.0,1997-07
1997-07-23,23.078806818181814,2.209183089031397,0.022091830890313902,1997-07
1997-07-24,23.113987926136364,0.15232295405218643,0.001523229540521638,1997-07
1997-07-25,23.113987926136364,0.0,0.0,1997-07
1997-07-28,23.06707978219697,-0.20314887636612156,-0.002031488763661133,1997-07
1997-07-29,23.547888257575757,2.0629662422560813,0.020629662422560726,1997-07
1997-07-30,23.958334517045454,1.7280114006001934,0.017280114006002337,1997-07
1997-07-31,23.67688565340909,-1.1816976504784193,-0.011816976504784542,1997-07
1997-08-01,23.756641429078435,0.33628471562776596,0.0033628471562776236,1997-08
1997-08-04,24.389526795220632,2.629167994163417,0.02629167994163439,1997-08
1997-08-05,24.366086596474624,-0.09615385356216422,-0.0009615385356215601,1997-08
1997-08-06,23.979323317165505,-1.6000341346440905,-0.016000341346440964,1997-08
1997-08-07,23.545679640364366,-1.8249581696637485,-0.018249581696637585,1997-08
1997-08-08,22.947954572341178,-2.5713541724478706,-0.025713541724478803,1997-08
1997-08-11,23.123756062936238,0.7631682932159656,0.007631682932159843,1997-08
1997-08-12,23.334717851650304,0.9081798041580935,0.00908179804158098,1997-08
1997-08-13,23.662880634094407,1.3965314248641114,0.01396531424864113,1997-08
1997-08-14,23.46363894475334,-0.8455658437671598,-0.008455658437671683,1997-08
1997-08-15,23.53395954099136,0.29925209364538574,0.002992520936453708,1997-08
1997-08-18,23.369878149769317,-0.6996530289836045,-0.006996530289835833,1997-08
1997-08-19,23.487079143499347,0.5002511682971722,0.00500251168297141,1997-08
1997-08-20,23.52223944161836,0.1495886591582618,0.0014958865915829297,1997-08
1997-08-21,23.24095705666627,-1.2030220276542103,-0.012030220276542236,1997-08
1997-08-22,23.088595764817224,-0.6577306787761472,-0.006577306787761739,1997-08
1997-08-25,22.608071690524074,-2.1031808826305287,-0.021031808826305096,1997-08
1997-08-26,22.63151188927008,0.10362695227854601,0.0010362695227852773,1997-08
1997-08-27,23.029995267952206,1.745424187484712,0.017454241874847135,1997-08
1997-08-28,22.959674671714183,-0.3058106358821089,-0.0030581063588208846,1997-08
1997-08-29,23.04171536732521,0.3566882762571222,0.0035668827625710896,1997-08
1997-09-02,23.06917384633542,0.11909760459674068,0.0011909760459671212,1997-09
1997-09-03,22.975634367992445,-0.4062981719254122,-0.004062981719253913,1997-09
1997-09-04,22.753478106927886,-0.9716261557411343,-0.00971626155741127,1997-09
1997-09-05,22.92886462882096,0.767856345039597,0.007678563450395891,1997-09
1997-09-08,22.718400802549272,-0.9221376818906002,-0.009221376818906247,1997-09
1997-09-09,22.800247846099374,0.35962021803523925,0.0035962021803525087,1997-09
1997-09-10,22.800247846099374,0.0,0.0,1997-09
1997-09-11,22.695015932963532,-0.4626068388782212,-0.004626068388782191,1997-09
1997-09-12,22.648246193792048,-0.2062919762014559,-0.002062919762014335,1997-09
1997-09-15,22.566399150241946,-0.36203815080644297,-0.0036203815080646873,1997-09
1997-09-16,22.999019237578192,1.89895364901278,0.018989536490127943,1997-09
1997-09-17,22.730093237342146,-1.1761833368674868,-0.011761833368674776,1997-09
1997-09-18,22.695015932963532,-0.15444018513739444,-0.001544401851374136,1997-09
1997-09-19,22.648246193792048,-0.2062919762014559,-0.002062919762014335,1997-09
1997-09-22,22.92886462882096,1.231416278935038,0.012314162789350401,1997-09
1997-09-23,23.045788976749677,0.5086480956374206,0.005086480956373894,1997-09
1997-09-24,23.41994689012156,1.6105028513097697,0.01610502851309805,1997-09
1997-09-25,23.829182107872064,1.732287811685218,0.017322878116851854,1997-09
1997-09-26,24.402111412722764,2.375869329453062,0.02375869329453051,1997-09
1997-09-29,24.89319367402337,1.992475781627867,0.019924757816278782,1997-09
1997-09-30,24.706114717337424,-0.7543647277422849,-0.00754364727742283,1997-09
1997-10-01,24.519620864241134,-0.7577123760705629,-0.007577123760705704,1997-10
1997-10-02,25.452812904745077,3.7352614956119634,0.037352614956119634,1997-10
1997-10-03,26.665962557400203,4.656167796173971,0.04656167796173974,1997-10
1997-10-06,25.627786412339564,-3.971077197014594,-0.03971077197014579,1997-10
1997-10-07,25.52280230778287,-0.4104908842738286,-0.0041049088427383106,1997-10
1997-10-08,25.884414223478153,1.4068759390722274,0.014068759390722224,1997-10
1997-10-09,25.674446014364765,-0.8144841406132031,-0.008144841406132298,1997-10
1997-10-10,25.674446014364765,0.0,0.0,1997-10
1997-10-13,24.89289768044271,-3.0913649664763287,-0.03091364966476301,1997-10
1997-10-14,24.20466855057105,-2.803699919690006,-0.02803699919690011,1997-10
1997-10-15,24.088019545508057,-0.4830927269665608,-0.004830927269665468,1997-10
1997-10-16,24.472961262215936,1.5854283561109739,0.01585428356110939,1997-10
1997-10-17,24.974551983986807,2.028849963344026,0.020288499633440243,1997-10
1997-10-20,24.13467914753326,-3.420761084413959,-0.03420761084413966,1997-10
1997-10-21,24.12301424702696,-0.04834421172232872,-0.00048344211722330734,1997-10
1997-10-22,25.009546685505708,3.6091286562372815,0.0360912865623729,1997-10
1997-10-23,24.70625927234192,-1.2200996029341216,-0.012200996029341056,1997-10
1997-10-24,24.484626162722233,-0.9011206340718836,-0.00901120634071881,1997-10
1997-10-27,24.531285764747434,0.1903855882066985,0.001903855882066906,1997-10
1997-10-28,23.796397032850575,-3.0415088864437667,-0.030415088864437872,1997-10
1997-10-29,24.28632285411515,2.037916233665227,0.020379162336652264,1997-10
1997-10-30,24.79957847639232,2.0913309726978913,0.020913309726979117,1997-10
1997-10-31,24.61294006829153,-0.7554332431781052,-0.0075543324317811555,1997-10
1997-11-03,24.362621427731387,-1.0222274647261553,-0.010222274647261716,1997-11
1997-11-04,24.048039515465128,-1.2996572827180586,-0.012996572827180248,1997-11
1997-11-05,23.81501587674938,-0.973717527785789,-0.009737175277858204,1997-11
1997-11-06,23.838318240620957,0.0977995187976699,0.0009779951879767099,1997-11
1997-11-07,24.234458426437726,1.6481226183791886,0.01648122618379185,1997-11
1997-11-10,23.838318240620957,-1.6481226183791886,-0.016481226183791806,1997-11
1997-11-11,23.931527696107253,0.39024439769317354,0.003902443976931524,1997-11
1997-11-12,23.919876514171467,-0.04869734695702732,-0.00048697346956996237,1997-11
1997-11-13,24.18785369869458,1.1140827266845843,0.011140827266845796,1997-11
1997-11-14,24.479133247089262,1.1970456559221354,0.011970456559221104,1997-11
1997-11-17,23.64024814771257,-3.4870361019185836,-0.03487036101918575,1997-11
1997-11-18,23.314015053510527,-1.3896005242081344,-0.013896005242081167,1997-11
1997-11-19,23.092642596730563,-0.9540619693800156,-0.00954061969380023,1997-11
1997-11-20,22.335315770904387,-3.334497184428864,-0.03334497184428872,1997-11
1997-11-21,23.02273550511584,3.031313526216861,0.030313135262168486,1997-11
1997-11-24,22.61494413736328,-1.7871295138803145,-0.017871295138802912,1997-11
1997-11-25,22.545037045748558,-0.3095977705128039,-0.0030959777051280096,1997-11
1997-11-26,22.288711043161232,-1.1434636023629263,-0.011434636023629409,1997-11
1997-12-01,21.806326410888182,-2.188018901058797,-0.021880189010587848,1997-12
1997-12-02,21.7017118385545,-0.4808986024447126,-0.004808986024447296,1997-12
1997-12-03,21.864445617740227,0.7470685759307205,0.007470685759307501,1997-12
1997-12-04,21.492482693887123,-1.7158597913905282,-0.01715859791390558,1997-12
1997-12-05,21.759831045406543,1.2362425650412678,0.012362425650412562,1997-12
1997-12-08,21.922564824592275,0.7450806155865131,0.007450806155865421,1997-12
1997-12-09,21.84119793499941,-0.3718463779937231,-0.003718463779937361,1997-12
1997-12-10,21.097272087293202,-3.465425271451439,-0.03465425271451427,1997-12
1997-12-11,21.13214361140443,0.16515280384732378,0.0016515280384729392,1997-12
1997-12-12,21.16701513551566,0.16488049901837165,0.0016488049901838859,1997-12
1997-12-15,21.13214361140443,-0.16488049901837165,-0.0016488049901837822,1997-12
1997-12-16,21.143767452774842,0.0549903780698191,0.0005499037806982096,1997-12
1997-12-17,21.17863897688607,0.16478993017812194,0.0016478993017812922,1997-12
1997-12-18,21.515730376627946,1.5791234753594008,0.01579123475359394,1997-12
1997-12-19,21.457611169775898,-0.27048975107000217,-0.0027048975107001063,1997-12
1997-12-22,21.260005866478934,-0.925176667193206,-0.009251766671931887,1997-12
1997-12-23,21.37624428018303,0.5452576213455629,0.005452576213455558,1997-12
1997-12-24,21.341372756071802,-0.16326534238855217,-0.0016326534238853348,1997-12
